DATAFLOW,LAST UPDATE,freq,unit,category,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Portugal,2023,41.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Portugal,2024,43.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2015,27.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2016,27.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2017,27.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2018,27.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2019,28.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2020,28.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2021,30.4,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2022,31.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2023,29.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Roumanie,2024,30.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2015,33.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2016,33.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2017,34.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2018,35.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2019,35.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2020,35.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2021,37.2,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2022,38.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2023,39.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Serbie,2024,41.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2015,56.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2016,57.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2017,58.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2018,59.9,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2019,60.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2020,61.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2021,62.4,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2022,64.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2023,65.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suède,2024,65.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2015,45.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2016,46.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2017,47.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2018,47.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2019,48.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2020,50.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2021,55.8,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2022,55.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2023,48.3,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovénie,2024,48.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2015,33.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2016,34.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2017,35.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2018,36.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2019,38.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2020,39.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2021,41.9,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2022,42.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2023,42.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Slovaquie,2024,43.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2015,26.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2016,27.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2017,28.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2018,28.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2019,30.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2020,32.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2021,33.1,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2022,33.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2023,35.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Turquie,2024,36.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,United Kingdom,2015,55.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,United Kingdom,2016,56.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,United Kingdom,2017,57.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,United Kingdom,2018,57.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,United Kingdom,2019,59.1,,
