DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2009,4480.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2010,4660.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2011,4800.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2012,4790.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2013,4950.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2014,5140.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2015,5360.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2016,5530.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2017,5610.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2018,5800.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2019,6070.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2020,5840.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2021,6170.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2022,6360.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2023,6540.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Macédoine du Nord,2024,6750.00000000,e,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2000,17350,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2001,16910,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2002,17250,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2003,17770,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2004,17720,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2005,18120,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2006,18480,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2007,19340,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2008,20060,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2009,19630,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2010,20750,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2011,20860,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2012,21540,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2013,22600,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2014,23840,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2015,25520,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2016,25960,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2017,28530,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2018,29510,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2019,29480,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2020,27870,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2021,31420,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2022,31400,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2023,33380,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Malte,2024,34730,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2000,40430,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2001,41060,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2002,40890,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2003,40740,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2004,41420,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2005,42160,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2006,43590,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2007,45180,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2008,45960,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2009,44050,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2010,44400,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2011,44980,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2012,44370,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2013,44230,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2014,44780,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2015,45530,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2016,46380,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2017,47390,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2018,48180,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2019,48970,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2020,46810,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2021,49490,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2022,51480,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2023,50660,p,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pays-Bas,2024,50880,p,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2000,54080,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2001,54920,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2002,55380,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2003,55570,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2004,57460,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2005,58610,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2006,59560,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2007,60670,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2008,60210,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2009,58300,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2010,58030,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2011,57920,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2012,58710,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2013,58590,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2014,59130,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2015,59610,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2016,59780,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2017,60780,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2018,60880,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2019,61150,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2020,60020,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2021,62030,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2022,63470,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2023,62790,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Norvège,2024,63500,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2000,6950,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2001,7040,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2002,7180,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2003,7440,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2004,7820,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2005,8080,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2006,8590,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2007,9170,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2008,9570,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2009,9810,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2010,10150,b,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2011,10680,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2012,10840,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2013,10930,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2014,11360,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2015,11870,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2016,12240,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2017,12870,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2018,13680,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2019,14310,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2020,14310,b,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2021,15380,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2022,15840,b,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2023,15950,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Pologne,2024,16470,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2000,18580,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2001,18810,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2002,18850,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2003,18600,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2004,18890,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2005,19000,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2006,19280,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2007,19720,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2008,19760,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2009,19120,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2010,19440,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2011,19110,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2012,18410,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2013,18330,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2014,18560,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2015,18920,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2016,19350,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2017,20020,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2018,20620,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2019,21150,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2020,19360,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2021,20390,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2022,21690,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2023,22130,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Portugal,2024,22350,p,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2000,4810,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2001,5060,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2002,5530,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2003,5690,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2004,6320,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2005,6650,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2006,7230,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2007,7870,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2008,8740,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2009,8330,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2010,8050,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2011,8460,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2012,8660,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2013,8710,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2014,9100,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2015,9430,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2016,9760,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2017,10620,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2018,11260,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2019,11760,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2020,11390,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Roumanie,2021,12130,,
